 2143, 3403
 2142, 3402
 2141, 3401
 2140, 3400
 2139, 3400
 2138, 3399
 2137, 3398
 2136, 3398
 2135, 3397
 2134, 3396
 2133, 3395
 2132, 3395
 2131, 3394
 2130, 3393
 2129, 3392
 2128, 3392
 2127, 3391
 2126, 3390
 2125, 3390
 2124, 3389
 2123, 3388
 2122, 3387
 2121, 3387
 2120, 3386
 2119, 3385
 2118, 3384
 2117, 3384
 2116, 3383
 2115, 3382
 2114, 3382
 2113, 3381
 2112, 3380
 2111, 3379
 2110, 3379
 2109, 3378
 2108, 3377
 2107, 3376
 2106, 3376
 2105, 3375
 2104, 3374
 2103, 3374
 2102, 3373
 2101, 3372
 2100, 3371
 2099, 3371
 2098, 3370
 2097, 3369
 2096, 3368
 2095, 3368
 2094, 3367
 2093, 3366
 2092, 3366
 2091, 3365
 2090, 3364
 2089, 3364
 2089, 3365
 2089, 3366
 2089, 3367
 2090, 3368
 2090, 3369
 2090, 3370
 2091, 3371
 2091, 3372
 2091, 3373
 2092, 3374
 2092, 3375
 2092, 3376
 2093, 3377
 2093, 3378
 2093, 3379
 2094, 3380
 2094, 3381
 2094, 3382
 2095, 3383
 2095, 3384
 2095, 3385
 2096, 3386
 2096, 3387
 2096, 3388
 2097, 3389
 2097, 3390
 2097, 3391
 2098, 3392
 2098, 3393
 2098, 3394
 2098, 3395
 2099, 3396
 2099, 3397
 2099, 3398
 2100, 3399
 2100, 3400
 2100, 3401
 2101, 3402
 2101, 3403
 2101, 3404
 2102, 3405
 2102, 3406
 2102, 3407
 2103, 3408
 2103, 3409
 2103, 3410
 2104, 3411
 2104, 3412
 2104, 3413
 2105, 3414
 2105, 3415
 2105, 3416
 2106, 3417
 2106, 3418
 2106, 3419
 2107, 3420
 2107, 3421
 2107, 3422
 2108, 3423
 2108, 3424
 2108, 3425
 2109, 3426
 2109, 3427
 2109, 3428
 2110, 3429
 2110, 3430
 2110, 3431
 2111, 3432
 2111, 3433
 2111, 3434
 2111, 3435
 2112, 3436
 2112, 3437
 2112, 3438
 2113, 3439
 2113, 3440
 2113, 3441
 2114, 3442
 2114, 3443
 2114, 3444
 2115, 3445
 2115, 3446
 2115, 3447
 2116, 3448
 2116, 3449
 2116, 3450
 2117, 3451
 2117, 3452
 2116, 3453
 2115, 3453
 2114, 3454
 2113, 3455
 2112, 3456
 2111, 3456
 2110, 3457
 2109, 3458
 2108, 3459
 2107, 3459
 2106, 3460
 2105, 3461
 2104, 3462
 2103, 3462
 2102, 3463
 2101, 3464
 2100, 3464
 2099, 3465
 2098, 3466
 2097, 3466
 2096, 3467
 2095, 3468
 2094, 3469
 2093, 3469
 2092, 3470
 2091, 3471
 2090, 3472
 2089, 3472
 2088, 3473
 2087, 3474
 2086, 3475
 2085, 3475
 2084, 3476
 2083, 3477
 2082, 3477
 2081, 3478
 2080, 3479
 2079, 3480
 2078, 3480
 2077, 3481
 2076, 3482
 2075, 3483
 2074, 3483
 2073, 3484
 2072, 3485
 2071, 3485
 2070, 3486
 2069, 3487
 2068, 3488
 2067, 3488
 2066, 3489
 2065, 3490
 2064, 3491
 2063, 3491
 2062, 3492
 2061, 3493
 2060, 3493
 2059, 3494
 2058, 3495
 2057, 3496
 2056, 3496
 2055, 3497
 2054, 3498
 2053, 3499
 2052, 3499
 2051, 3500
 2050, 3501
 2049, 3501
 2048, 3502
 2047, 3503
 2046, 3504
 2045, 3504
 2044, 3505
 2043, 3506
 2043, 3507
 2044, 3507
 2045, 3507
 2046, 3507
 2047, 3507
 2048, 3507
 2049, 3507
 2050, 3507
 2051, 3507
 2052, 3507
 2053, 3507
 2054, 3507
 2055, 3507
 2056, 3507
 2057, 3507
 2058, 3507
 2059, 3507
 2060, 3507
 2061, 3507
 2062, 3507
 2063, 3507
 2064, 3507
 2065, 3507
 2066, 3507
 2067, 3507
 2068, 3507
 2069, 3507
 2070, 3507
 2071, 3507
 2072, 3507
 2073, 3507
 2074, 3507
 2075, 3507
 2076, 3507
 2077, 3507
 2078, 3507
 2079, 3507
 2080, 3507
 2081, 3507
 2082, 3507
 2083, 3507
 2084, 3507
 2085, 3507
 2086, 3507
 2087, 3507
 2088, 3507
 2089, 3507
 2090, 3507
 2091, 3507
 2092, 3507
 2093, 3507
 2094, 3507
 2095, 3507
 2096, 3507
 2097, 3507
 2098, 3507
 2099, 3507
 2100, 3507
 2101, 3507
 2102, 3507
 2103, 3507
 2104, 3507
 2105, 3507
 2106, 3507
 2107, 3507
 2108, 3507
 2109, 3507
 2110, 3507
 2111, 3507
 2112, 3507
 2113, 3507
 2114, 3507
 2115, 3507
 2116, 3507
 2117, 3507
 2118, 3507
 2119, 3507
 2120, 3507
 2121, 3507
 2122, 3507
 2123, 3507
 2124, 3507
 2125, 3507
 2126, 3507
 2127, 3507
 2128, 3507
 2129, 3507
 2130, 3507
 2131, 3507
 2132, 3507
 2133, 3507
 2134, 3507
 2135, 3508
 2135, 3509
 2136, 3510
 2136, 3511
 2136, 3512
 2137, 3513
 2137, 3514
 2137, 3515
 2138, 3516
 2138, 3517
 2138, 3518
 2139, 3519
 2139, 3520
 2139, 3521
 2140, 3522
 2140, 3523
 2140, 3524
 2141, 3525
 2141, 3526
 2141, 3527
 2142, 3528
 2142, 3529
 2142, 3530
 2143, 3531
 2143, 3532
 2143, 3533
 2144, 3534
 2144, 3535
 2144, 3536
 2145, 3537
 2145, 3538
 2145, 3539
 2146, 3540
 2146, 3541
 2146, 3542
 2147, 3543
 2147, 3544
 2147, 3545
 2148, 3546
 2148, 3547
 2148, 3548
 2149, 3549
 2149, 3550
 2149, 3551
 2150, 3552
 2150, 3553
 2150, 3554
 2150, 3555
 2151, 3556
 2151, 3557
 2151, 3558
 2152, 3559
 2152, 3560
 2152, 3561
 2153, 3562
 2153, 3563
 2153, 3564
 2154, 3565
 2154, 3566
 2154, 3567
 2155, 3568
 2155, 3569
 2155, 3570
 2156, 3571
 2156, 3572
 2156, 3573
 2157, 3574
 2157, 3575
 2157, 3576
 2158, 3577
 2158, 3578
 2158, 3579
 2159, 3580
 2159, 3581
 2159, 3582
 2160, 3583
 2160, 3584
 2160, 3585
 2161, 3586
 2161, 3587
 2161, 3588
 2161, 3589
 2162, 3590
 2162, 3591
 2162, 3592
 2163, 3593
 2163, 3594
 2164, 3595
